Date,Close
2020-06-14,7897.2038362331305
2020-06-15,7914.14503943302
2020-06-16,7952.580899086099
2020-06-17,7948.173136766041
2020-06-18,7933.598413478892
2020-06-19,7916.308124886382
2020-06-20,7900.491919187072
2020-06-21,7899.44988499879
2020-06-22,7906.772924495123
2020-06-23,7912.806740481724
2020-06-24,7929.8504054624445
2020-06-25,7930.610443300003
2020-06-26,7960.181124843149
2020-06-27,7955.38798817839
2020-06-28,8010.291371510182
2020-06-29,8023.304718465482
2020-06-30,8006.661567337156
2020-07-01,7985.7437173759345
2020-07-02,7995.893165680798
2020-07-03,7991.923909974281
2020-07-04,8006.703919856122
2020-07-05,8016.668672347594
2020-07-06,8015.712094094456
2020-07-07,7999.2762197330885
2020-07-08,7969.4792752393705
2020-07-09,7961.048976198031
2020-07-10,7978.6769520845
2020-07-11,7983.458826967104
2020-07-12,7959.044051392864
2020-07-13,7963.007669909888
2020-07-14,7971.214017504464
2020-07-15,7954.036868780442
2020-07-16,7957.611370899353
2020-07-17,7959.275545268272
2020-07-18,7936.91613931166
2020-07-19,7944.571886518625
2020-07-20,7956.2875770459905
2020-07-21,7978.448601909496
2020-07-22,8000.024642950194
2020-07-23,7972.971255591052
2020-07-24,7954.71475479275
2020-07-25,7965.515460136923
2020-07-26,7976.291179155167
2020-07-27,7987.092132881288
2020-07-28,8064.646762694382
2020-07-29,8076.564572908246
2020-07-30,8099.775885711858
2020-07-31,8119.355920981722
2020-08-01,8132.8837460078375
2020-08-02,8127.078361115031
2020-08-03,8142.757745524897
2020-08-04,8127.801241234145
2020-08-05,8123.564869099345
2020-08-06,8114.357598142762
2020-08-07,8116.495080930489
2020-08-08,8163.288252263959
2020-08-09,8126.442948412124
2020-08-10,8140.668152219614
2020-08-11,8108.9138347958215
2020-08-12,8099.975197480033
2020-08-13,8122.2542094193805
2020-08-14,8124.039809801289
2020-08-15,8102.984914242703
2020-08-16,8089.178840057504
2020-08-17,8103.270795036197
2020-08-18,8089.163462401854
2020-08-19,8093.992634193494
2020-08-20,8095.404070991571
2020-08-21,8082.872064039454
2020-08-22,8126.25094582596
2020-08-23,8139.42932627232
2020-08-24,8099.426474539168
2020-08-25,8103.655560834557
2020-08-26,8090.9198315391895
2020-08-27,8108.468498235114
2020-08-28,8093.11808346646
2020-08-29,8091.323354637122
2020-08-30,8101.923100216731
2020-08-31,8119.738204100134
2020-09-01,8096.232275959018
2020-09-02,8090.042251242199
2020-09-03,8081.04334501898
2020-09-04,8068.476760367505
2020-09-05,8104.285845173127
2020-09-06,8112.8854793923465
2020-09-07,8088.167800305646
2020-09-08,8107.0250392467415
2020-09-09,8149.968163186994
2020-09-10,8171.117468398017
2020-09-11,8141.230069078937
2020-09-12,8132.045387621612
2020-09-13,8157.883610605344
2020-09-14,8144.230221292968
2020-09-15,8153.606609855893
2020-09-16,8169.59929092448
2020-09-17,8151.560681492918
2020-09-18,8150.870174371682
2020-09-19,8086.5448275703
2020-09-20,8066.557074743615
2020-09-21,8062.005711715751
2020-09-22,8037.550048076455
2020-09-23,8070.698274155087
2020-09-24,8042.595446595875
2020-09-25,8034.294556861935
2020-09-26,8037.409368407657
2020-09-27,8066.734834188979
2020-09-28,8038.5175911653905
2020-09-29,8062.28086620849
2020-09-30,8062.985527428881
2020-10-01,8043.855354407922
2020-10-02,8053.597423893188
2020-10-03,8058.078617804657
2020-10-04,8046.574280261481
2020-10-05,8048.470321961282
2020-10-06,8041.264050024047
2020-10-07,8044.034396929072
2020-10-08,8057.777010419492
2020-10-09,8089.9973467424
2020-10-10,8065.741036765862
2020-10-11,8108.901704258988
2020-10-12,8070.359948268538
2020-10-13,8067.824246367826
2020-10-14,8080.090590497517
2020-10-15,8086.210427852218
2020-10-16,8074.256437455806
2020-10-17,8070.593992448661
2020-10-18,8061.233973755484
2020-10-19,8049.9466786165995
2020-10-20,8067.43872055702
2020-10-21,8075.079030276322
2020-10-22,8061.720838371109
2020-10-23,8080.212835879774
2020-10-24,8086.858826297305
2020-10-25,8103.616068674085
2020-10-26,8116.708645512557
2020-10-27,8100.628745294115
2020-10-28,8089.925124490176
2020-10-29,8105.370996592641
2020-10-30,8118.078401901311
2020-10-31,8118.160370022028
2020-11-01,8121.006917688203
2020-11-02,8147.060215603971
2020-11-03,8135.7287878272555
2020-11-04,8147.170735450656
2020-11-05,8143.626882401978
2020-11-06,8139.773258337434
2020-11-07,8162.248795377178
2020-11-08,8179.257122356938
2020-11-09,8196.02731507695
2020-11-10,8222.636891220038
2020-11-11,8223.556968052693
2020-11-12,8237.696027478592
2020-11-13,8231.990692346722
2020-11-14,8238.974019396492
2020-11-15,8236.871158309137
2020-11-16,8239.311077608992
2020-11-17,8251.71421811773
2020-11-18,8235.84980445306
2020-11-19,8278.19754996677
2020-11-20,8258.577202336775
2020-11-21,8234.793430081021
2020-11-22,8258.455647551024
2020-11-23,8274.788901430282
2020-11-24,8287.771297771325
2020-11-25,8300.83820795661
2020-11-26,8301.093272499673
2020-11-27,8283.648185069955
2020-11-28,8285.66427623383
2020-11-29,8272.621042003588
2020-11-30,8292.623436671944
2020-12-01,8290.1822890419
2020-12-02,8274.17234510605
2020-12-03,8268.24462827299
2020-12-04,8277.003257358503
2020-12-05,8266.228766302424
2020-12-06,8250.284358391094
2020-12-07,8255.658102620933
2020-12-08,8261.057434043107
2020-12-09,8251.418570535685
2020-12-10,8242.497804423318
2020-12-11,8247.63880317047
2020-12-12,8219.177116340525
2020-12-13,8191.527840852993
2020-12-14,8177.658956427944
2020-12-15,8173.890013393708
2020-12-16,8180.608164705667
2020-12-17,8210.61528904466
2020-12-18,8228.2684815087
2020-12-19,8225.56971090943
2020-12-20,8225.689386751377
2020-12-21,8206.13879945862
2020-12-22,8206.268536738773
2020-12-23,8200.99536396037
2020-12-24,8207.94973516713
2020-12-25,8191.905116296085
2020-12-26,8202.79204658091
2020-12-27,8233.94682484096
2020-12-28,8232.271621871823
2020-12-29,8240.805856313802
2020-12-30,8255.108736148024
2020-12-31,8247.584326710306
2021-01-01,8252.566176346516
2021-01-02,8253.318024362152
2021-01-03,8255.771546333128
2021-01-04,8240.811350656018
2021-01-05,8241.801554141197
2021-01-06,8252.261519966107
2021-01-07,8281.784392122008
2021-01-08,8301.469808643711
2021-01-09,8345.033457793943
2021-01-10,8330.186506536182
2021-01-11,8348.132919270596
2021-01-12,8352.299759385362
2021-01-13,8396.595818049716
2021-01-14,8380.929852342613
2021-01-15,8364.635415498997
2021-01-16,8353.147562590117
2021-01-17,8311.16964810392
2021-01-18,8301.154547670305
2021-01-19,8286.471894439232
2021-01-20,8289.979770168755
2021-01-21,8297.3148896843
2021-01-22,8335.338306468617
2021-01-23,8354.846783232337
2021-01-24,8343.80871011909
2021-01-25,8326.340416692123
2021-01-26,8336.678800122252
2021-01-27,8310.77413598184
2021-01-28,8347.903311298927
2021-01-29,8371.992113713353
2021-01-30,8363.108600671258
2021-01-31,8329.345910089442
2021-02-01,8356.923357572749
2021-02-02,8355.132560667696
2021-02-03,8380.388886907165
2021-02-04,8349.00033373128
2021-02-05,8337.512833272203
2021-02-06,8338.117707266567
2021-02-07,8339.557319141863
2021-02-08,8331.056009712276
2021-02-09,8344.013008359227
2021-02-10,8323.160599771574
2021-02-11,8320.81301007115
2021-02-12,8323.718922705388
2021-02-13,8334.507699386562
2021-02-14,8349.23999694834
2021-02-15,8327.247155111581
2021-02-16,8297.06487169687
2021-02-17,8323.11840813484
2021-02-18,8330.264688374431
2021-02-19,8315.7949576433
2021-02-20,8347.317997153752
2021-02-21,8350.131489839609
2021-02-22,8374.217433520886
2021-02-23,8376.067803149088
2021-02-24,8417.782761646728
2021-02-25,8453.389578495591
2021-02-26,8448.91029552601
2021-02-27,8468.841714545097
2021-02-28,8482.249233536799
2021-03-01,8510.121864687446
2021-03-02,8491.323395475845
2021-03-03,8505.544424675812
2021-03-04,8527.212914412805
2021-03-05,8492.538124684343
2021-03-06,8469.372954431026
2021-03-07,8429.088310875824
2021-03-08,8424.200174186934
2021-03-09,8439.051019302853
2021-03-10,8469.598160344774
2021-03-11,8471.580055953169
2021-03-12,8504.652366864595
2021-03-13,8477.550337700297
2021-03-14,8443.982688913195
2021-03-15,8443.371734935263
2021-03-16,8451.553043914048
2021-03-17,8451.399148952167
2021-03-18,8410.550306951369
2021-03-19,8409.267906161112
2021-03-20,8383.678516151016
2021-03-21,8397.571967127617
2021-03-22,8405.403932049554
2021-03-23,8387.106336323006
2021-03-24,8377.328997976272
2021-03-25,8356.644727538493
2021-03-26,8355.89114559303
2021-03-27,8375.493992003056
2021-03-28,8356.279471076345
2021-03-29,8366.8604013867
2021-03-30,8356.755249019252
2021-03-31,8341.397792374006
2021-04-01,8339.757185174914
2021-04-02,8319.552338726526
2021-04-03,8308.979352619583
2021-04-04,8285.521794767807
2021-04-05,8325.316297426134
2021-04-06,8326.521568465569
2021-04-07,8313.027058305717
2021-04-08,8317.8066565204
2021-04-09,8316.060095526584
2021-04-10,8312.14070353592
2021-04-11,8324.924037536788
2021-04-12,8340.574191737735
2021-04-13,8330.464168785524
2021-04-14,8319.447803972631
2021-04-15,8314.446770029597
2021-04-16,8268.908346734886
2021-04-17,8239.104525490915
2021-04-18,8266.942010839804
2021-04-19,8300.34136510983
2021-04-20,8295.860644318704
2021-04-21,8307.891783579818
2021-04-22,8314.61678667069
2021-04-23,8376.694402839794
2021-04-24,8399.585901068485
2021-04-25,8397.52754923887
2021-04-26,8378.916740426863
2021-04-27,8347.28781402171
2021-04-28,8351.857086739055
2021-04-29,8337.230071833368
2021-04-30,8309.284997641415
2021-05-01,8296.853539956564
2021-05-02,8275.722579884277
2021-05-03,8309.965412585729
2021-05-04,8328.098207724717
2021-05-05,8328.438754898385
2021-05-06,8358.537637676185
2021-05-07,8360.585003829137
2021-05-08,8343.859319802572
2021-05-09,8374.821801347965
2021-05-10,8386.10000222166
2021-05-11,8365.85507913513
2021-05-12,8362.548305573457
2021-05-13,8345.535940505762
2021-05-14,8318.379945886476
2021-05-15,8337.403496837109
2021-05-16,8376.091829646512
2021-05-17,8348.620478170129
2021-05-18,8360.37986290394
2021-05-19,8347.867011521503
2021-05-20,8338.62450384621
2021-05-21,8327.276625361432
2021-05-22,8310.496809967835
2021-05-23,8311.967242526733
2021-05-24,8295.848240198511
2021-05-25,8301.757376714108
2021-05-26,8301.252614525125
2021-05-27,8296.973653587796
2021-05-28,8279.322380346965
2021-05-29,8268.286953735598
2021-05-30,8283.894778252114
2021-05-31,8294.413122004602
2021-06-01,8275.36201710863
2021-06-02,8277.848663217215
2021-06-03,8293.37640568465
2021-06-04,8260.488300062223
2021-06-05,8271.855503909821
2021-06-06,8259.103028730904
2021-06-07,8271.015002102768
2021-06-08,8256.249818971917
2021-06-09,8220.652176958627
2021-06-10,8188.601328200964
2021-06-11,8190.0630271341915
2021-06-12,8195.757477168621
2021-06-13,8178.171144666533
2021-06-14,8191.442993842081
2021-06-15,8158.712592596701
2021-06-16,8157.890996623755
2021-06-17,8134.170672628506
2021-06-18,8121.633950472463
2021-06-19,8123.0819238987915
2021-06-20,8106.373656593112
2021-06-21,8099.182545708515
2021-06-22,8119.808401892804
2021-06-23,8108.770564502342
2021-06-24,8125.984406743644
2021-06-25,8103.890269650492
2021-06-26,8114.9863532087975
2021-06-27,8144.317725621955
2021-06-28,8095.384835619409
2021-06-29,8079.94693051
2021-06-30,8091.988373053611
2021-07-01,8088.427465332751
2021-07-02,8096.350382800178
2021-07-03,8084.770679065861
2021-07-04,8087.002474815319
2021-07-05,8084.388930107477
2021-07-06,8108.244571340673
2021-07-07,8113.832988206697
2021-07-08,8121.085041448202
2021-07-09,8113.347502125753
2021-07-10,8104.095377644303
2021-07-11,8095.94421388791
2021-07-12,8104.333256735476
2021-07-13,8096.413567119071
2021-07-14,8102.709064256999
2021-07-15,8144.717080229908
2021-07-16,8162.639574298541
2021-07-17,8156.6191036551845
2021-07-18,8181.143382098464
2021-07-19,8173.481874638032
2021-07-20,8133.219383934475
2021-07-21,8113.557657716127
2021-07-22,8076.641819295611
2021-07-23,8070.111549614784
2021-07-24,8070.979917198575
2021-07-25,8105.008663444081
2021-07-26,8112.047210919364
2021-07-27,8108.165200343187
2021-07-28,8125.253311966857
2021-07-29,8081.530605786699
2021-07-30,8086.74289694887
2021-07-31,8102.66020082661
2021-08-01,8073.588475911013
2021-08-02,8096.963556775151
2021-08-03,8104.23348492504
2021-08-04,8096.4277266470235
2021-08-05,8109.583363969149
2021-08-06,8155.497221125237
2021-08-07,8159.634546226407
2021-08-08,8165.098957952414
2021-08-09,8156.411739961609
2021-08-10,8139.914852572313
2021-08-11,8157.021568903198
2021-08-12,8140.39989238502
2021-08-13,8142.331217129408
2021-08-14,8133.278068194106
2021-08-15,8143.357664709034
2021-08-16,8150.530906814773
2021-08-17,8171.781705699931
2021-08-18,8162.081377722836
2021-08-19,8157.183879016969
2021-08-20,8138.108604701322
2021-08-21,8129.7227394998
2021-08-22,8137.768749360697
2021-08-23,8153.408521693605
2021-08-24,8135.465215210052
2021-08-25,8153.357333612165
2021-08-26,8180.970090788264
2021-08-27,8189.738788852738
2021-08-28,8227.774705103899
2021-08-29,8212.798921121828
2021-08-30,8188.4058270556
2021-08-31,8153.331422077514
2021-09-01,8183.752308307297
2021-09-02,8197.33962143438
2021-09-03,8196.72792801617
2021-09-04,8202.827300542565
2021-09-05,8180.817519596599
2021-09-06,8230.232559188935
2021-09-07,8233.316982828439
2021-09-08,8236.004878720538
2021-09-09,8251.02021119851
2021-09-10,8261.140395833245
2021-09-11,8266.118076318828
2021-09-12,8250.808587209922
2021-09-13,8260.737954352642
2021-09-14,8298.878444282143
2021-09-15,8326.286845205243
2021-09-16,8358.65057773803
2021-09-17,8348.926264209407
2021-09-18,8329.634167804235
2021-09-19,8327.618429402242
2021-09-20,8329.232927648016
2021-09-21,8351.616758017435
2021-09-22,8318.267465423138
2021-09-23,8349.358471812351
2021-09-24,8346.69831384077
2021-09-25,8338.660692441823
2021-09-26,8318.91860493662
2021-09-27,8286.321471499305
2021-09-28,8303.284883178541
2021-09-29,8305.25124252231
2021-09-30,8279.952024527489
2021-10-01,8254.550449086217
2021-10-02,8248.334755100414
2021-10-03,8282.215185606203
2021-10-04,8277.52335857893
2021-10-05,8247.960499516568
2021-10-06,8243.54563823485
2021-10-07,8238.591166839895
2021-10-08,8185.153433981064
2021-10-09,8184.567536650708
2021-10-10,8180.4488460465345
2021-10-11,8194.872973342803
2021-10-12,8232.35209524171
2021-10-13,8255.383395832665
2021-10-14,8250.505622021568
2021-10-15,8228.875103846734
2021-10-16,8280.842299911732
2021-10-17,8282.526668592021
2021-10-18,8283.305254430281
2021-10-19,8283.32275268808
2021-10-20,8287.784447903437
2021-10-21,8285.397239664959
2021-10-22,8274.423999527355
2021-10-23,8263.986820702547
2021-10-24,8263.831755298226
2021-10-25,8253.46325987555
2021-10-26,8239.706344222008
2021-10-27,8242.334948775846
2021-10-28,8237.735404427429
2021-10-29,8268.315264199082
2021-10-30,8215.795868031222
2021-10-31,8238.126005069671
2021-11-01,8263.547708919625
2021-11-02,8222.57990427146
2021-11-03,8216.226152389854
2021-11-04,8209.297335069938
2021-11-05,8181.647101175582
2021-11-06,8166.590767423764
2021-11-07,8144.879250514447
2021-11-08,8180.42465938292
2021-11-09,8199.638227245869
2021-11-10,8225.569329145752
2021-11-11,8240.502770426618
2021-11-12,8218.421735002272
2021-11-13,8208.431329676678
2021-11-14,8218.718820901235
2021-11-15,8194.776264723396
2021-11-16,8209.536233326844
2021-11-17,8205.229725363683
2021-11-18,8198.23330921269
2021-11-19,8212.95250857676
2021-11-20,8222.33777480648
2021-11-21,8215.618451490098
2021-11-22,8239.305047557384
2021-11-23,8218.183781005386
2021-11-24,8231.002493144271
2021-11-25,8243.364518303639
2021-11-26,8237.673589517359
2021-11-27,8244.6962499622
2021-11-28,8220.173978434495
2021-11-29,8239.154518818634
2021-11-30,8235.956476089774
2021-12-01,8226.002015679393
2021-12-02,8247.482200196131
2021-12-03,8233.895326385275
2021-12-04,8206.226100458003
2021-12-05,8175.593516987526
2021-12-06,8188.213716014438
2021-12-07,8163.105128964513
2021-12-08,8198.7010126042
2021-12-09,8157.562424446526
2021-12-10,8191.991551812327
2021-12-11,8196.71190115638
2021-12-12,8195.277638918971
2021-12-13,8184.879257182793
2021-12-14,8193.361979469833
2021-12-15,8193.109285421337
2021-12-16,8215.675323061667
2021-12-17,8218.459876034907
2021-12-18,8221.965911264146
2021-12-19,8215.193667019868
2021-12-20,8214.554754545446
2021-12-21,8221.210789923289
2021-12-22,8187.507422070155
2021-12-23,8161.043713628042
2021-12-24,8176.4089955084955
2021-12-25,8180.326304271054
2021-12-26,8177.146637544
2021-12-27,8178.015316205308
2021-12-28,8185.466950312542
2021-12-29,8175.171756706355
2021-12-30,8160.105662198309
2021-12-31,8164.522567300262
2022-01-01,8145.455111747961
2022-01-02,8154.120166862251
2022-01-03,8120.568494777494
2022-01-04,8141.651607524007
2022-01-05,8151.603557172268
2022-01-06,8157.224151858545
2022-01-07,8177.377971537456
2022-01-08,8211.187460426707
2022-01-09,8231.97486172707
2022-01-10,8195.657377100437
2022-01-11,8170.565837765723
2022-01-12,8158.569466211809
2022-01-13,8159.591287216026
2022-01-14,8170.444467625409
2022-01-15,8156.429591362339
2022-01-16,8160.664926651881
2022-01-17,8146.057268004814
2022-01-18,8134.326911944975
2022-01-19,8106.693690008011
2022-01-20,8088.729025085793
2022-01-21,8062.195332973466
2022-01-22,8043.17786791392
2022-01-23,8064.750703846076
2022-01-24,8046.262726069437
2022-01-25,8099.410367366186
2022-01-26,8109.776725383803
2022-01-27,8113.9734478577
2022-01-28,8097.306292254077
2022-01-29,8111.812489842257
2022-01-30,8100.799733317501
2022-01-31,8103.739929610408
2022-02-01,8155.441620375784
2022-02-02,8154.020422381291
2022-02-03,8177.505888907004
2022-02-04,8163.942360404487
2022-02-05,8163.742590594547
2022-02-06,8199.658603307258
2022-02-07,8187.619262151502
2022-02-08,8224.368233311441
2022-02-09,8239.02327202055
2022-02-10,8228.273936502665
2022-02-11,8241.422091283775
2022-02-12,8261.37318027631
2022-02-13,8274.309379520653
2022-02-14,8243.404885122845
2022-02-15,8229.362141606347
2022-02-16,8224.911768895317
2022-02-17,8223.923100313317
2022-02-18,8236.83654226433
2022-02-19,8240.890562282995
2022-02-20,8214.683675108792
2022-02-21,8222.787632128911
2022-02-22,8235.499347034589
2022-02-23,8247.19515599321
2022-02-24,8269.310770504302
2022-02-25,8286.48921359528
2022-02-26,8296.172815179849
2022-02-27,8295.269500950675
2022-02-28,8262.550282280356
2022-03-01,8271.642646663007
2022-03-02,8276.29640040627
2022-03-03,8282.227977150178
2022-03-04,8257.193005633771
2022-03-05,8236.071874825606
2022-03-06,8257.634931892264
2022-03-07,8257.34382881513
2022-03-08,8271.473842762583
2022-03-09,8272.540210285193
2022-03-10,8273.635333075108
2022-03-11,8292.901009194627
2022-03-12,8283.08011463028
2022-03-13,8285.5025301691
2022-03-14,8276.757024395
2022-03-15,8268.567099846352
2022-03-16,8262.88365737698
2022-03-17,8267.826332809655
2022-03-18,8258.751360376384
2022-03-19,8284.366482887855
2022-03-20,8266.974336843465
2022-03-21,8263.736903960238
2022-03-22,8255.442282794755
2022-03-23,8284.881840481828
2022-03-24,8289.31293601206
2022-03-25,8310.449826801432
2022-03-26,8281.238619340693
2022-03-27,8287.07962465808
2022-03-28,8305.372240570547
2022-03-29,8307.517920356056
2022-03-30,8329.327527857364
2022-03-31,8319.481758855356
2022-04-01,8348.168707659068
2022-04-02,8394.646670131451
2022-04-03,8387.889898922658
2022-04-04,8379.479848494644
2022-04-05,8409.047538036997
2022-04-06,8441.138980951611
2022-04-07,8431.181780408546
2022-04-08,8423.278044066628
2022-04-09,8418.142351889419
2022-04-10,8391.753341668733
2022-04-11,8373.88030273905
2022-04-12,8354.297487404008
2022-04-13,8339.441536101926
2022-04-14,8339.24783835419
2022-04-15,8344.43213300492
2022-04-16,8375.942142861202
2022-04-17,8356.475062046426
2022-04-18,8376.661510015958
2022-04-19,8372.881733131448
2022-04-20,8372.392458938399
2022-04-21,8386.388848781731
2022-04-22,8364.434408350486
2022-04-23,8372.582603274166
2022-04-24,8376.411647438426
2022-04-25,8386.76067271859
2022-04-26,8393.044045596747
2022-04-27,8442.650048394964
2022-04-28,8430.395248709938
2022-04-29,8420.275309609902
2022-04-30,8408.312499081407
2022-05-01,8397.702956698202
2022-05-02,8385.45521415207
2022-05-03,8409.735544774221
2022-05-04,8438.64562973402
2022-05-05,8427.73070385903
2022-05-06,8411.583592396944
2022-05-07,8421.511903524673
2022-05-08,8410.967442639054
2022-05-09,8424.126078994164
2022-05-10,8428.68453941119
2022-05-11,8398.869657111245
2022-05-12,8430.319761137845
2022-05-13,8466.737314599757
2022-05-14,8454.98154079007
2022-05-15,8447.72750959135
2022-05-16,8453.944817405847
2022-05-17,8461.133953205588
2022-05-18,8474.804838659045
2022-05-19,8515.50892943437
2022-05-20,8512.46998488449
2022-05-21,8497.00403999372
2022-05-22,8469.917655433432
2022-05-23,8455.799054634592
2022-05-24,8455.636515177117
2022-05-25,8492.027672447472
2022-05-26,8482.175446466748
2022-05-27,8487.151205499527
2022-05-28,8487.322747578071
2022-05-29,8511.590613047034
2022-05-30,8562.629261564505
2022-05-31,8552.5118861061
2022-06-01,8543.223097255735
2022-06-02,8564.606314797116
2022-06-03,8578.744144589642
2022-06-04,8616.178291104363
2022-06-05,8628.356854810883
2022-06-06,8621.67101299514
2022-06-07,8633.984109608988
2022-06-08,8656.658181220646
2022-06-09,8673.567824844593
2022-06-10,8684.21330546674
2022-06-11,8706.046799258522
2022-06-12,8729.932711067435
2022-06-13,8758.075890888187
2022-06-14,8771.550088639979
2022-06-15,8768.707727033641
2022-06-16,8772.14200076231
2022-06-17,8796.772180092476
2022-06-18,8780.93346667273
2022-06-19,8788.806932850188
2022-06-20,8781.440156603641
2022-06-21,8782.515053062338
2022-06-22,8808.584090314484
2022-06-23,8812.906071674883
2022-06-24,8814.334802638004
2022-06-25,8787.637679818406
2022-06-26,8803.06275113895
2022-06-27,8816.472434761772
2022-06-28,8860.237529227881
2022-06-29,8854.581964528821
2022-06-30,8859.4649710821
2022-07-01,8864.952644756315
2022-07-02,8897.001710351586
2022-07-03,8895.595799703846
2022-07-04,8901.676230219253
2022-07-05,8914.334160413584
2022-07-06,8918.566342876711
2022-07-07,8910.1376705857
2022-07-08,8914.519470443665
2022-07-09,8936.492105440862
2022-07-10,8916.46179945264
2022-07-11,8919.621192935578
2022-07-12,8906.118776636795
2022-07-13,8930.519709215292
2022-07-14,8900.555971119617
2022-07-15,8889.877534174184
2022-07-16,8897.921771675474
2022-07-17,8929.73225226016
